time,hp1PowerInput,externalElectricityMeterVoltage,externalElectricityMeterPowerFactor,externalElectricityMeterCurrent,circulatingPumpDutyCycle,hp1PowerInputCorrected,getFanSpeed,getCirculatingPumpRelay,externalElectricityMeterVoltage * externalElectricityMeterCurrent,PowerIn,hp1PowerInputCorrected + circulatingPumpDutyCycle
1679066581274,0,237.4637909,0.2484460324,0.2914962471,74,15,0,FALSE,69.21980386,17.19738563,89
1679066596317,0,237.8951569,0.24935399,0.2921549976,74,15,0,FALSE,69.50225898,17.33066559,89
1679066611335,0,237.4585571,0.248243019,0.2921253443,74,15,0,FALSE,69.36766275,17.22003802,89
1679066626425,0,237.3199615,0.2486525476,0.2912342846,74,15,0,FALSE,69.11570923,17.18579718,89
1679066641437,0,237.374939,0.2475445122,0.2912597954,74,15,0,FALSE,69.13777616,17.11467707,89
1679066656474,0,237.2811279,0.2466515899,0.2918203473,74,15,0,FALSE,69.24346116,17.07900978,89
1679066671497,0,237.3748932,0.250007242,0.2914355099,74,15,0,FALSE,69.17947304,17.29536925,89
1679066686509,0,237.5299683,0.2509213388,0.2924396992,74,15,0,FALSE,69.46319246,17.42979725,89
1679066701523,0,236.0442505,0.2465971857,0.2891669869,74,15,0,FALSE,68.2562047,16.83178799,89
1679066716550,0,237.4363098,0.2484986335,0.2915486395,74,15,0,FALSE,69.2242331,17.20212733,89
1679066731568,0,237.3271484,0.2500387728,0.2913064957,74,15,0,FALSE,69.13493994,17.28641554,89
1679066746585,0,237.5595398,0.246843636,0.2920933962,74,15,0,FALSE,69.38957278,17.12837445,89
1679066761597,0,237.4777374,0.2476887703,0.2916179895,74,15,0,FALSE,69.25278035,17.153136,89
1679066776607,0,237.7694092,0.2491626441,0.2924361825,74,15,0,FALSE,69.53237834,17.32487124,89
1679066791648,0,237.7273102,0.2469631881,0.2928765416,74,15,0,FALSE,69.62475245,17.19475083,89
1679066806662,0,237.8161774,0.2529267669,0.2924239635,74,15,0,FALSE,69.54314918,17.58932388,89
1679066821679,0,237.8624725,0.2490712851,0.292576015,74,15,0,FALSE,69.59285433,17.33358166,89
1679066836780,0,237.9156342,0.2513526976,0.2928549051,74,15,0,FALSE,69.67476047,17.512939,89
1679066851796,0,238.5069733,0.2553314269,0.2937185168,74,15,0,FALSE,70.05391444,17.88696593,89
1679066866822,0,237.8909454,0.2485413253,0.2921175659,74,15,0,FALSE,69.49212392,17.27166458,89
1679066881844,0,237.7683411,0.2482072711,0.292259872,74,15,0,FALSE,69.49014492,17.24795924,89
1679066896858,0,238.3159637,0.2493641973,0.2931962311,74,15,0,FALSE,69.87334239,17.42390993,89
1679066911881,0,237.8837433,0.2477810085,0.2921201289,74,15,0,FALSE,69.49062974,17.21845832,89
1679066926912,0,237.8777466,0.2484396547,0.2925385833,74,15,0,FALSE,69.58841898,17.28852278,89
1679066941922,0,233.8403473,0.2434074432,0.287276566,74,15,0,FALSE,67.17685197,16.35134578,89
1679066956948,0,237.2857971,0.2520644367,0.2918783128,74,15,0,FALSE,69.25857812,17.45762448,89
1679066971981,0,237.829422,0.2479207069,0.2929231822,74,15,0,FALSE,69.66575112,17.27158226,89
1679066987000,0,237.7449493,0.2490240633,0.291908294,74,15,0,FALSE,69.39972256,17.28220091,89
1679067002013,0,234.9996185,0.2447532415,0.2889735699,74,15,0,FALSE,67.90867868,16.62086924,89
1679067017032,0,233.8597717,0.2466610521,0.2876029015,74,15,0,FALSE,67.25874888,16.59011376,89
1679067032050,0,235.4103394,0.2487948835,0.2894801497,74,15,0,FALSE,68.14662029,16.95453045,89
1679067047077,0,234.8295593,0.2533462346,0.2888611555,74,15,0,FALSE,67.83313785,17.18527005,89
1679067062103,0,235.3162079,0.2506183386,0.2901776433,74,15,0,FALSE,68.28350263,17.11309798,89
1679067077110,0,235.7022247,0.2510779202,0.2906320095,74,15,0,FALSE,68.50261122,17.19949315,89
1679067092122,0,235.5130157,0.2498059273,0.2906900346,74,15,0,FALSE,68.4612867,17.10203521,89
1679067107143,0,234.2261963,0.2468013465,0.2883362472,74,15,0,FALSE,67.53590244,16.66795166,89
1679067122158,0,235.5511475,0.25082165,0.2905724049,74,15,0,FALSE,68.44466339,17.16740341,89
1679067137170,0,235.4332428,0.2491621673,0.2900490761,74,15,0,FALSE,68.28719455,17.01458539,89
1679067152197,0,235.4750671,0.2488013953,0.2903911173,74,15,0,FALSE,68.37986785,17.01300653,89
1679067167222,0,235.4056244,0.2489736527,0.2902218699,74,15,0,FALSE,68.31986051,17.00984522,89
1679067182254,0,235.3689728,0.2513932288,0.2899840176,74,15,0,FALSE,68.25324035,17.15840246,89
1679067197269,0,235.4741516,0.2488627434,0.2899707258,74,15,0,FALSE,68.28061064,16.99250008,89
1679067212279,0,235.4806213,0.2497667074,0.2899695635,74,15,0,FALSE,68.28221298,17.05462351,89
1679067227292,0,235.3171234,0.2480773628,0.2889163792,74,15,0,FALSE,67.98697126,16.86602853,89
1679067242309,0,234.911438,0.2513032854,0.2899389267,74,15,0,FALSE,68.1099702,17.11625928,89
1679067257319,0,234.8487396,0.2450928241,0.2888718247,74,15,0,FALSE,67.84118395,16.62738737,89
1679067272333,0,234.9076538,0.2509197593,0.2900024354,74,15,0,FALSE,68.12379171,17.09360542,89
1679067287378,0,234.9163361,0.2499171644,0.2891171277,74,15,0,FALSE,67.91833632,16.97395803,89
1679067302396,0,233.6404572,0.2455900759,0.2874734104,74,15,0,FALSE,67.16541902,16.49516035,89
1679067317417,0,233.0437775,0.2183199376,0.2843459547,74,15,0,FALSE,66.26505538,14.46698275,89
1679067332427,0,236.6626434,0.2547389567,0.2917151749,74,15,0,FALSE,69.03808442,17.5866896,89
1679067347462,0,235.4611053,0.2511813939,0.2903288007,74,15,0,FALSE,68.36114032,17.17104651,89
1679067362491,0,235.6654358,0.2516391277,0.2899668813,74,15,0,FALSE,68.33517144,17.19580293,89
1679067377502,0,235.6282043,0.2479850799,0.289814353,74,15,0,FALSE,68.28843559,16.93451315,89
1679067392516,0,236.5774841,0.2524562776,0.2919626534,74,15,0,FALSE,69.07179,17.43760699,89
1679067407532,0,236.6645966,0.2525585294,0.2915196717,74,15,0,FALSE,68.99238549,17.42461542,89
1679067422569,0,236.9234009,0.2487011552,0.2914144397,74,15,0,FALSE,69.04290011,17.17104902,89
1679067437579,0,235.9192657,0.2481850833,0.2893045247,74,15,0,FALSE,68.25251104,16.93925513,89
1679067452590,0,235.5492249,0.2452654094,0.2881110609,74,15,0,FALSE,67.86433706,16.64477441,89
1679067467603,0,235.8309174,0.2442522049,0.2890598476,74,15,0,FALSE,68.16924903,16.65048938,89
1679067482780,0,235.9313965,0.2469879538,0.2884678841,74,15,0,FALSE,68.05863073,16.80966194,89
1679067497813,0,235.7705994,0.2449608743,0.2885530889,74,15,0,FALSE,68.03233472,16.66526019,89
1679067512824,0,235.6858826,0.2431443632,0.2882219553,74,15,0,FALSE,67.92984591,16.51675912,89
1679067527838,0,234.3190765,0.2428135723,0.2861593664,74,15,0,FALSE,67.05259847,16.28128097,89
1679067542859,0,235.6321716,0.2451131344,0.288079083,74,15,0,FALSE,67.88069992,16.63845112,89
1679067557889,0,235.6759338,0.2467667311,0.2884415984,74,15,0,FALSE,67.97874306,16.77489221,89
1679067572909,0,236.7992249,0.2458632141,0.2902184725,74,15,0,FALSE,68.72350932,16.89658289,89
1679067587924,0,236.7469177,0.2495590597,0.2896572053,74,15,0,FALSE,68.57545056,17.11362496,89
1679067602984,0,235.5976105,0.2460484952,0.2885346115,74,15,0,FALSE,67.978065,16.7259006,89
1679067618009,0,235.2615814,0.2438249588,0.2878898978,74,15,0,FALSE,67.72943264,16.51412612,89
1679067633020,0,235.0722351,0.2446381897,0.288249433,74,15,0,FALSE,67.75943849,16.57654637,89
1679067648039,0,235.1135712,0.2458514571,0.2875376046,74,15,0,FALSE,67.60399306,16.6205402,89
1679067663051,0,235.6193848,0.2446549982,0.2890545726,74,15,0,FALSE,68.10686056,16.66268385,89
1679067678096,0,235.131485,0.2539595664,0.2893109024,74,15,0,FALSE,68.02610209,17.27587939,89
1679067693114,0,235.9582825,0.2511511147,0.2909431458,74,15,0,FALSE,68.65044497,17.24163578,89
1679067708126,0,234.8113251,0.2481339574,0.2890295684,74,15,0,FALSE,67.86741595,16.8402105,89
1679067723154,0,236.1205597,0.255282402,0.2914303839,74,15,0,FALSE,68.81270536,17.56667272,89
1679067738178,0,236.3541565,0.2525065839,0.2913000882,74,15,0,FALSE,68.84998663,17.38507493,89
1679067753194,0,235.1022491,0.2487971932,0.2884608507,74,15,0,FALSE,67.81779479,16.87287699,89
1679067768204,0,235.1240234,0.2503045201,0.2888096571,74,15,0,FALSE,67.90608858,16.99720092,89
1679067783217,0,234.9308624,0.2484695464,0.2889887989,74,15,0,FALSE,67.89238775,16.86919079,89
1679067798283,0,232.2404785,0.2450402081,0.2850416899,74,15,0,FALSE,66.19821845,16.22122523,89
1679067813308,0,234.9744873,0.2485640496,0.2897629738,74,15,0,FALSE,68.08690621,16.92395713,89
1679067828319,0,236.1170044,0.2492471188,0.2913036644,74,15,0,FALSE,68.78174862,17.14365267,89
1679067843346,0,236.0991669,0.251287818,0.2912506461,74,15,0,FALSE,68.7640349,17.27956428,89
1679067858360,0,236.220459,0.2528574765,0.2912961543,74,15,0,FALSE,68.81011126,17.39915109,89
1679067873411,0,236.0089569,0.2475961596,0.2913352251,74,15,0,FALSE,68.75772259,17.02414805,89
1679067888423,0,234.5207062,0.2712446153,0.2895589173,74,15,0,FALSE,67.90756176,18.41956047,89
1679067903431,0,234.7826233,0.248372823,0.2884798348,74,15,0,FALSE,67.73005238,16.82230431,89
1679067918462,0,234.7270355,0.247310251,0.2885809243,74,15,0,FALSE,67.73774486,16.75223868,89
1679067933482,0,232.7007904,0.2450650036,0.2864351869,74,15,0,FALSE,66.65369438,16.33448786,89
1679067948557,0,234.3905334,0.2482747585,0.2885967493,74,15,0,FALSE,67.64434602,16.79438367,89
1679067963565,0,234.0452576,0.2484575361,0.2881576121,74,15,0,FALSE,67.44192254,16.7564539,89
1679067978579,0,235.2498169,0.2478638142,0.2900972664,74,15,0,FALSE,68.24532881,16.9155475,89
1679067993604,0,235.5148315,0.2499209195,0.291135788,74,15,0,FALSE,68.56679606,17.13627672,89
1679068008618,0,235.2372437,0.2510228753,0.2904495895,74,15,0,FALSE,68.32456085,17.15102772,89
1679068023636,0,235.0507202,0.2486909032,0.2905940115,74,15,0,FALSE,68.3043317,16.98666594,89
1679068038653,0,232.6289063,0.2455489933,0.2860234976,74,15,0,FALSE,66.5373334,16.33817524,89
1679068053675,0,234.4081421,0.2454502583,0.2889109254,74,15,0,FALSE,67.72307325,16.62264582,89
1679068068708,0,234.6054382,0.2487470955,0.2890486717,74,15,0,FALSE,67.8123903,16.86813512,89
1679068083732,0,234.3226471,0.2498571873,0.2889305651,74,15,0,FALSE,67.70297485,16.91607486,89
1679068098742,0,234.3309631,0.2441870272,0.2883284688,74,15,0,FALSE,67.56428779,16.49832258,89
1679068113759,0,234.001236,0.249753803,0.2881672084,74,15,0,FALSE,67.43148294,16.84126931,89
1679068128813,0,234.774353,0.249324441,0.2891258597,74,15,0,FALSE,67.87933666,16.92397767,89
1679068143829,0,234.4277649,0.2481239289,0.2885549366,74,15,0,FALSE,67.64528885,16.78441484,89
1679068158840,0,234.8023987,0.2474195361,0.289068222,74,15,0,FALSE,67.87391192,16.7933318,89
1679068173862,0,234.9257355,0.2482411116,0.2891887426,74,15,0,FALSE,67.93787805,16.86497437,89
1679068188885,0,234.9467926,0.2461556345,0.2901461422,74,15,0,FALSE,68.16890551,16.78016019,89
1679068203901,0,233.6864624,0.2466456592,0.2881061137,74,15,0,FALSE,67.3264985,16.6057886,89
1679068218912,0,231.6668854,0.2427769154,0.2842057943,74,15,0,FALSE,65.84107118,15.98469217,89
1679068233934,0,232.311554,0.2443574071,0.2855929732,74,15,0,FALSE,66.34654741,16.21227029,89
1679068248966,0,232.4378967,0.2450826466,0.2856287956,74,15,0,FALSE,66.3909565,16.27127133,89
1679068263980,0,231.4679718,0.2427686006,0.2838972807,74,15,0,FALSE,65.71312776,15.95308407,89
1679068278993,0,233.348587,0.2439231724,0.2870696783,74,15,0,FALSE,66.98730381,16.33975565,89
1679068294011,0,233.0236511,0.2449524105,0.2867973745,74,15,0,FALSE,66.83057134,16.37030954,89
1679068309043,0,232.9924927,0.243214339,0.2863941193,74,15,0,FALSE,66.72767973,16.22912852,89
1679068324061,0,232.9698486,0.2449652106,0.2869850993,74,15,0,FALSE,66.85887515,16.37809843,89
1679068339071,0,233.1008911,0.2441435754,0.2873837352,74,15,0,FALSE,66.98940476,16.35503279,89
1679068354078,0,232.0089264,0.242804125,0.285195142,74,15,0,FALSE,66.16781871,16.06581932,89
1679068369159,0,233.0459137,0.2457062751,0.28635934,74,15,0,FALSE,66.73487402,16.39717732,89
1679068384170,0,232.8566132,0.2478783876,0.2865085006,74,15,0,FALSE,66.71539909,16.53730555,89
1679068399180,0,233.2701874,0.242919907,0.2851810455,74,15,0,FALSE,66.52423593,16.1600612,89
1679068414193,0,233.4105072,0.2477630079,0.2876742482,74,15,0,FALSE,67.14619219,16.63634254,89
1679068429272,0,232.5520935,0.2448949069,0.2863639593,74,15,0,FALSE,66.59453824,16.30866324,89
1679068444295,0,232.3155823,0.2462275475,0.2859975696,74,15,0,FALSE,66.4416919,16.35977485,89
1679068459308,0,233.2988434,0.2467088401,0.2864881754,74,15,0,FALSE,66.83735996,16.48936755,89
1679068474319,0,233.2298737,0.2466262877,0.2862873971,74,15,0,FALSE,66.77077347,16.46742799,89
1679068489332,0,231.4230347,0.2335965633,0.2838658988,74,15,0,FALSE,65.69310775,15.34568421,89
1679068504354,0,229.4208832,0.2398274839,0.2816994786,74,15,0,FALSE,64.62774318,15.49950904,89
1679068519367,0,229.5972443,0.2367774397,0.2821534872,74,15,0,FALSE,64.78166312,15.33883633,89
1679068534378,0,232.1843109,0.2458048463,0.2862544358,74,15,0,FALSE,66.46378892,16.33712142,89
1679068549440,0,231.1818542,0.2411018908,0.2844084203,74,15,0,FALSE,65.75006597,15.85246523,89
1679068564473,0,232.8986664,0.2349658757,0.2862091064,74,15,0,FALSE,66.6577192,15.66228937,89
1679068579487,0,233.4490051,0.2472769171,0.2877815962,74,15,0,FALSE,67.18232732,16.61263878,89
1679068594498,0,232.2081604,0.240548715,0.2855473161,74,15,0,FALSE,66.30641697,15.9499234,89
1679068609599,0,232.3927155,0.2459678352,0.2858727276,74,15,0,FALSE,66.43473945,16.34080904,89
1679068624863,0,232.9640656,0.2327854931,0.2863511443,74,15,0,FALSE,66.70952675,15.52901008,89
1679068639890,0,233.3520966,0.248226434,0.2884289324,74,15,0,FALSE,67.30549609,16.70700328,89
1679068654902,0,232.0575409,0.2450931221,0.2856586576,74,15,0,FALSE,66.28924561,16.24703817,89
1679068669921,0,232.2476501,0.2423609197,0.2859564424,74,15,0,FALSE,66.41271178,16.09584591,89
1679068684942,0,233.4664459,0.2478622496,0.2878178954,74,15,0,FALSE,67.19582111,16.65530739,89
1679068699959,0,233.6442871,0.2469231486,0.2880351841,74,15,0,FALSE,67.29777526,16.61737856,89
1679068714972,0,232.3259888,0.2424264699,0.2865029573,74,15,0,FALSE,66.56208285,16.13641078,89
1679068729997,0,232.4848633,0.2446308881,0.285348177,74,15,0,FALSE,66.33913191,16.22860075,89
1679068745023,0,233.6033936,0.2454925328,0.2881822884,74,15,0,FALSE,67.32036053,16.52664582,89
1679068760036,0,233.1021271,0.2421180308,0.2874456048,74,15,0,FALSE,67.0041819,16.22292058,89
1679068775050,0,232.4321899,0.2460730076,0.2867612243,74,15,0,FALSE,66.65253935,16.40139082,89
1679068790068,0,231.4301147,0.2305398434,0.2858211398,74,15,0,FALSE,66.14761918,15.24966177,89
1679068805099,0,232.063385,0.2398274541,0.2860547006,74,15,0,FALSE,66.38282212,15.92042322,89
1679068820128,0,228.7983246,0.245801419,0.281539768,74,15,0,FALSE,64.41582722,15.83350174,89
1679068835138,0,229.942688,0.2381879091,0.2823216319,74,15,0,FALSE,64.91779492,15.46263384,89
1679068850155,0,231.344635,0.2429782897,0.2850311995,74,15,0,FALSE,65.9404388,16.02209504,89
1679068865208,0,231.9766846,0.2409150451,0.2860574424,74,15,0,FALSE,66.35865709,15.98679887,89
1679068880256,0,230.4335175,0.236903578,0.2828133404,74,15,0,FALSE,65.16967282,15.43892867,89
1679068895273,0,230.5366058,0.2399172336,0.2835553586,74,15,0,FALSE,65.36988995,15.68336316,89
1679068910290,0,231.3152771,0.2382014692,0.2846077085,74,15,0,FALSE,65.83411095,15.68178195,89
1679068925307,0,233.4008179,0.2684799731,0.2885891497,74,15,0,FALSE,67.35694357,18.0839904,89
1679068940472,0,236.5937042,0.2632979155,0.2938664258,74,15,0,FALSE,69.52694622,18.30630001,89
1679068955485,0,239.3737946,0.25370121,0.2959589064,74,15,0,FALSE,70.84480646,17.97341312,89
1679068970500,0,239.6778412,0.2537761927,0.2955905497,74,15,0,FALSE,70.84650483,17.97915626,89
1679068985513,0,239.7611389,0.2495601028,0.2956815362,74,15,0,FALSE,70.89294188,17.69204986,89
1679069000532,0,237.3219757,0.2295214683,0.2904579043,74,15,0,FALSE,68.93204372,15.82138389,89
1679069015559,0,237.2898712,0.2489823997,0.2924134135,74,15,0,FALSE,69.38674124,17.27607734,89
1679069030573,0,236.264679,0.2441634387,0.2907814384,74,15,0,FALSE,68.70138318,16.77436596,89
1679069045581,0,236.1868896,0.2438154817,0.2900207341,74,15,0,FALSE,68.49909511,16.70113987,89
1679069060609,0,235.2138519,0.2439216375,0.2890278399,74,15,0,FALSE,67.98335154,16.58261043,89
1679069075891,0,234.5070648,0.2408601791,0.2878384888,74,15,0,FALSE,67.50015915,16.25810042,89
1679069090906,0,235.2063751,0.2446246892,0.2886641026,74,15,0,FALSE,67.89563719,16.60894915,89
1679069105935,0,235.6441956,0.2463924736,0.2898506522,74,15,0,FALSE,68.30162377,16.82900603,89
1679069120944,0,235.4159393,0.2447980344,0.2894461453,74,15,0,FALSE,68.14023618,16.68059588,89
1679069136058,0,234.8097382,0.2406346947,0.2887158096,74,15,0,FALSE,67.79328365,16.31341611,89
1679069151068,0,232.9437256,0.263759464,0.2872045338,74,15,0,FALSE,66.90249411,17.64616599,89
1679069166087,0,233.7394257,0.2465384007,0.2894551456,74,15,0,FALSE,67.65707949,16.68006817,89
1679069181181,0,233.9950409,0.2422524393,0.2889665365,74,15,0,FALSE,67.61673653,16.38031936,89
1679069196266,0,234.2650909,0.2467894405,0.2901064456,74,15,0,FALSE,67.96181285,16.77225777,89
1679069211283,0,234.5448151,0.2521715164,0.2900157869,74,15,0,FALSE,68.0216991,17.15313501,89
1679069226323,0,232.6757965,0.2352561355,0.2857320607,74,15,0,FALSE,66.4829348,15.64051832,89
1679069241340,0,233.664566,0.2474060208,0.2883866429,74,15,0,FALSE,67.38573977,16.67163773,89
1679069256429,0,233.4671936,0.2433728427,0.2880269587,74,15,0,FALSE,67.24484573,16.36556926,89
1679069271439,0,234.2146149,0.2433891296,0.2892418206,74,15,0,FALSE,67.74466161,16.48831423,89
1679069286454,0,238.8100281,0.2536320984,0.2946589291,74,15,0,FALSE,70.36750713,17.8474585,89
1679069301470,0,238.747467,0.2513684332,0.2947569191,74,15,0,FALSE,70.37246784,17.68941698,89
1679069316566,0,239.0182037,0.2393646091,0.2947686017,74,15,0,FALSE,70.45506169,16.8644483,89
1679069331580,0,238.5085907,0.2441666275,0.2944917381,74,15,0,FALSE,70.23880942,17.14997322,89
1679069346645,0,238.7826233,0.2497634888,0.2954590023,74,15,0,FALSE,70.55047563,17.62093293,89
1679069361665,0,238.8763885,0.2494578212,0.2955281138,74,15,0,FALSE,70.59468855,17.6103972,89
1679069376782,0,236.3057709,0.2452598661,0.2917672098,74,15,0,FALSE,68.94627542,16.90975428,89
1679069391799,0,235.46138,0.2430126667,0.2897947133,74,15,0,FALSE,68.2354631,16.58208185,89
1679069406820,0,236.4546509,0.246357426,0.2922521532,74,15,0,FALSE,69.10438084,17.02437739,89
1679069421832,0,234.4992218,0.2394632101,0.2882046103,74,15,0,FALSE,67.58375685,16.18382337,89
1679069436843,0,236.214325,0.2373601794,0.2907892168,74,15,0,FALSE,68.68857854,16.30393333,89
1679069451873,0,235.8365631,0.245493874,0.290676862,74,15,0,FALSE,68.55223211,16.82915303,89
1679069466883,0,235.5431976,0.2439015359,0.290481478,74,15,0,FALSE,68.42093618,16.68797142,89
1679069481900,0,236.6588745,0.2468531579,0.2922739685,74,15,0,FALSE,69.16922842,17.07464246,89
1679069496918,0,235.5726929,0.2444410622,0.2907005847,74,15,0,FALSE,68.48111955,16.7395976,89
1679069511994,0,235.3665924,0.2430272996,0.2897374332,74,15,0,FALSE,68.19451234,16.57312819,89
1679069526999,0,234.6997375,0.2436295152,0.2893173099,74,15,0,FALSE,67.90269669,16.54310107,89
1679069542015,0,231.9955444,0.2366809249,0.2854235768,74,15,0,FALSE,66.2169981,15.67230035,89
1679069557026,0,235.2817993,0.2480828762,0.2914353013,74,15,0,FALSE,68.56942208,17.01089945,89
1679069572053,0,235.3110199,0.2485616356,0.2914772928,74,15,0,FALSE,68.58781904,17.04830048,89
1679069587064,0,235.3173523,0.2471207082,0.2912303507,74,15,0,FALSE,68.53155504,16.93556642,89
1679069602077,0,236.3162994,0.2476180494,0.2928828001,74,15,0,FALSE,69.21297949,17.13838297,89
1679069617105,0,235.2674561,0.2467809319,0.2906043828,74,15,0,FALSE,68.36975385,16.87235157,89
1679069632155,0,232.3335571,0.2449626625,0.2869429588,74,15,0,FALSE,66.66647832,16.33079803,89
1679069647173,0,232.3588562,0.2431773394,0.2868085504,74,15,0,FALSE,66.64250671,16.20594747,89
1679069662186,0,231.303421,0.240871802,0.2854665518,74,15,0,FALSE,66.02939001,15.90461816,89
1679069677211,0,231.9085999,0.2397262007,0.2866043746,74,15,0,FALSE,66.46601924,15.93364627,89
1679069692229,0,231.9560242,0.2425337434,0.2860838771,74,15,0,FALSE,66.35887871,16.09426726,89
1679069707270,0,232.6450958,0.2413941622,0.287174046,74,15,0,FALSE,66.80963346,16.12745549,89
1679069722282,0,232.3514557,0.2442113459,0.2874507904,74,15,0,FALSE,66.78960959,16.31078045,89
1679069737305,0,233.2742157,0.244404912,0.2882398665,74,15,0,FALSE,67.23892879,16.43352447,89
1679069752329,0,231.4125977,0.2388723046,0.2848517299,74,15,0,FALSE,65.91827876,15.74605116,89
1679069767361,0,231.7813873,0.2414056659,0.2864105999,74,15,0,FALSE,66.3846462,16.02562972,89
1679069782375,0,233.032196,0.2418908179,0.2870055437,74,15,0,FALSE,66.88153213,16.17802851,89
1679069797390,0,233.1494293,0.2432507128,0.2892052531,74,15,0,FALSE,67.42803972,16.40191872,89
1679069812409,0,232.0042725,0.2401574999,0.2861989141,74,15,0,FALSE,66.39937083,15.94630689,89
1679069827458,0,232.1208038,0.2440132052,0.2863424718,74,15,0,FALSE,66.46604473,16.21859261,89
1679069842476,0,232.4962006,0.2411669791,0.2872340381,74,15,0,FALSE,66.78082253,16.10532923,89
1679069857488,0,232.4885406,0.2425141484,0.2868438363,74,15,0,FALSE,66.6879049,16.17276046,89
1679069872500,0,233.1002655,0.2438509464,0.2873864472,74,15,0,FALSE,66.98985714,16.33554007,89
1679069887550,0,233.2794189,0.2424807847,0.2881923914,74,15,0,FALSE,67.22935361,16.30182641,89
1679069902571,0,232.1756287,0.2414837778,0.2866637707,74,15,0,FALSE,66.55634117,16.0722767,89
1679069917582,0,231.9367065,0.2425262481,0.2866492569,74,15,0,FALSE,66.48448459,16.1242326,89
1679069932592,0,230.7570801,0.2380111217,0.2843829393,74,15,0,FALSE,65.62337671,15.6190935,89
1679069947619,0,232.2521362,0.2474988252,0.2868790627,74,15,0,FALSE,66.62827514,16.49041982,89
1679069962639,0,233.7081757,0.234712258,0.2891753316,74,15,0,FALSE,67.58263919,15.86247385,89
1679069977649,0,233.3760071,0.2442720085,0.2884682715,74,15,0,FALSE,67.32157337,16.44477595,89
1679069992664,0,231.8765869,0.2403482348,0.2858633101,74,15,0,FALSE,66.28500867,15.93148483,89
1679070007679,0,231.7195282,0.2437701821,0.2856973708,74,15,0,FALSE,66.20165996,16.13799071,89
1679070022708,0,231.8803864,0.2413378209,0.2860608995,74,15,0,FALSE,66.3319119,16.00839907,89
1679070037724,0,230.532547,0.2442198992,0.2844874859,74,15,0,FALSE,65.58362471,16.01682621,89
1679070052735,0,231.6372223,0.2436307818,0.286223799,74,15,0,FALSE,66.30008575,16.15274172,89
1679070067761,0,228.9901428,0.237910077,0.2821542323,74,15,0,FALSE,64.61053794,15.37149806,89
1679070082789,0,230.8468018,0.2404795736,0.2844100595,74,15,0,FALSE,65.65515261,15.78872311,89
1679070097800,0,231.6350708,0.2418918163,0.2856496871,74,15,0,FALSE,66.16648548,16.00513135,89
1679070112816,0,233.7332611,0.2440232933,0.2890934944,74,15,0,FALSE,67.57076521,16.48884066,89
1679070128019,0,233.9143982,0.2476194501,0.288939923,74,15,0,FALSE,67.58720821,16.73590733,89
1679070143042,0,234.6946411,0.2455764264,0.2909256518,74,15,0,FALSE,68.27869144,16.76763704,89
1679070158062,0,233.8105621,0.2467662841,0.2893280983,74,15,0,FALSE,67.6479653,16.69323703,89
1679070173071,0,231.8181458,0.2423047572,0.2858023942,74,15,0,FALSE,66.25418106,16.05370326,89
1679070188082,0,232.0157776,0.2429974377,0.2865296304,74,15,0,FALSE,66.479395,16.15432265,89
1679070203110,0,234.7321014,0.2386446148,0.2895363569,74,15,0,FALSE,67.9634775,16.21911791,89
1679070218131,0,233.2848969,0.2515975237,0.2876695991,74,15,0,FALSE,67.10897274,16.88445136,89
1679070233144,0,234.7789459,0.2398683131,0.2903778255,74,15,0,FALSE,68.17459979,16.35292625,89
1679070248184,0,232.6044159,0.2423841804,0.2866958082,74,15,0,FALSE,66.686711,16.16380379,89
1679070263199,0,233.2455139,0.2447039783,0.2879322767,74,15,0,FALSE,67.15891186,16.43405291,89
1679070278210,0,231.3366089,0.2455930859,0.2857337594,74,15,0,FALSE,66.10067894,16.23386972,89
1679070293218,0,231.6355133,0.2406594604,0.2856112123,74,15,0,FALSE,66.15769976,15.92147633,89
1679070308228,0,232.305069,0.2474067509,0.2860588431,74,15,0,FALSE,66.45291928,16.44090085,89
1679070323350,0,233.9837341,0.2424948364,0.2892487049,74,15,0,FALSE,67.67949207,16.41192736,89
1679070338369,0,233.711731,0.2481045872,0.2886977196,74,15,0,FALSE,67.47204376,16.74012357,89
1679070353382,0,233.44104,0.2455427945,0.2882247567,74,15,0,FALSE,67.28348697,16.52097541,89
1679070368395,0,234.7874603,0.2487416416,0.2911147773,74,15,0,FALSE,68.35009923,17.00151589,89
1679070383409,0,233.5999451,0.2444440871,0.2879557908,74,15,0,FALSE,67.2664569,16.44288765,89
1679070398447,0,232.7658081,0.2404934913,0.2873471975,74,15,0,FALSE,66.88460264,16.0853116,89
1679070413460,0,233.4488678,0.245266363,0.2879418731,74,15,0,FALSE,67.21970426,16.48673239,89
1679070428473,0,233.8591003,0.2456154674,0.2888991833,74,15,0,FALSE,67.56170309,16.59419928,89
1679070443522,0,235.8071747,0.2472008318,0.2922844291,74,15,0,FALSE,68.92276542,17.03776494,89
1679070458564,0,235.22258,0.2465858907,0.2903811038,74,15,0,FALSE,68.3041924,16.84285012,89
1679070473584,0,234.6837616,0.2452368438,0.289426893,74,15,0,FALSE,67.92379196,16.65741636,89
1679070488604,0,235.6439056,0.2496033013,0.2916510999,74,15,0,FALSE,68.72580427,17.15418763,89
1679070503615,0,236.2329865,0.2498695552,0.2922738194,74,15,0,FALSE,69.04471723,17.25217279,89
