"time","hp1PowerInput","circulatingPumpDutyCycle","getFanSpeed","getCirculatingPumpRelay","externalElectricityMeterPower","bottomPlateHeaterEnable","compressorCrankcaseHeaterEnable","ModelLuke","Model1","Model2","Model3"
1680097031737,552.5,15,620,1,619.0620727539062,0,0,665.375,689.81,682.9,643.3494813086431
1680097046753,550,15,620,1,619.1590576171875,0,0,662.5,687.16,680.25,640.5599818949848
1680097061854,550,15,622,1,619.3107299804688,0,0,662.5,687.392,680.446,640.5719818949848
1680097076928,547.5,15,622,1,620.3943481445312,0,0,659.625,684.7420000000001,677.796,637.7826726686347
1680097091995,569.4,15,617,1,619.8275146484375,0,0,684.81,707.376,700.52,662.1934216313987
1680097107044,550,15,622,1,620.2911376953125,0,0,662.5,687.392,680.446,640.5719818949848
1680097122066,550,15,622,1,619.6057739257812,0,0,662.5,687.392,680.446,640.5719818949848
1680097137170,550,15,625,1,619.7237548828125,0,0,662.5,687.74,680.74,640.5899818949848
1680097152201,569.4,15,620,1,620.312744140625,0,0,684.81,707.7239999999999,700.814,662.2114216313987
1680097167221,550,15,620,1,619.8032836914062,0,0,662.5,687.16,680.25,640.5599818949848
1680097182239,569.4,15,622,1,620.2431640625,0,0,684.81,707.956,701.01,662.2234216313987
1680097197256,550,15,620,1,620.2300415039062,0,0,662.5,687.16,680.25,640.5599818949848
1680097212300,550,15,620,1,620.5118408203125,0,0,662.5,687.16,680.25,640.5599818949848
1680097227441,569.4,15,617,1,621.1629638671875,0,0,684.81,707.376,700.52,662.1934216313987
1680097242468,572,15,620,1,621.508544921875,0,0,687.8,710.48,703.57,665.1140103485867
1680097257551,550,15,617,1,621.3341674804688,0,0,662.5,686.812,679.956,640.5419818949848
1680097272588,572,15,620,1,622.2813720703125,0,0,687.8,710.48,703.57,665.1140103485867
1680097287623,572,15,620,1,622.7886962890625,0,0,687.8,710.48,703.57,665.1140103485867
1680097302646,569.4,15,620,1,623.1131591796875,0,0,684.81,707.7239999999999,700.814,662.2114216313987
1680097317677,572,15,622,1,622.3077392578125,0,0,687.8,710.7120000000001,703.7660000000001,665.1260103485866
1680097332699,550,15,615,1,623.2432861328125,0,0,662.5,686.58,679.76,640.5299818949849
1680097347780,572,15,615,1,621.9326171875,0,0,687.8,709.9000000000001,703.08,665.0840103485867
1680097362874,569.4,15,620,1,622.6880493164062,0,0,684.81,707.7239999999999,700.814,662.2114216313987
1680097377908,572,15,620,1,623.144775390625,0,0,687.8,710.48,703.57,665.1140103485867
1680097392996,569.4,15,622,1,623.2564697265625,0,0,684.81,707.956,701.01,662.2234216313987
1680097408153,572,15,620,1,623.6478881835938,0,0,687.8,710.48,703.57,665.1140103485867
1680097423166,572,15,622,1,624.3743286132812,0,0,687.8,710.7120000000001,703.7660000000001,665.1260103485866
1680097438184,550,15,620,1,624.9617309570312,0,0,662.5,687.16,680.25,640.5599818949848
1680097453209,574.6,16,617,1,624.567138671875,0,0,691.79,713.888,707.3420000000001,668.9987969769742
1680097468237,572,15,620,1,625.514892578125,0,0,687.8,710.48,703.57,665.1140103485867
1680097483254,574.6,15,617,1,626.6654052734375,0,0,690.79,712.888,706.032,667.9987969769742
1680097498270,566.8,15,617,1,623.812255859375,0,0,681.8199999999999,704.62,697.764,659.2910317155344
1680097513277,566.8,15,620,1,622.9493408203125,0,0,681.8199999999999,704.968,698.058,659.3090317155344
1680097528339,566.8,16,620,1,622.4599609375,0,0,682.8199999999999,705.968,699.368,660.3090317155344
1680097543401,561.6,15,622,1,623.0752563476562,0,0,675.84,699.6880000000001,692.7420000000001,653.5168518889095
1680097558566,561.6,15,622,1,622.409912109375,0,0,675.84,699.6880000000001,692.7420000000001,653.5168518889095
1680097573666,559,15,625,1,621.3657836914062,0,0,672.8499999999999,697.2800000000001,690.2800000000001,650.6330637993696
1680097588703,561.6,15,622,1,621.0702514648438,0,0,675.84,699.6880000000001,692.7420000000001,653.5168518889095
1680097603719,564.2,15,620,1,620.5808715820312,0,0,678.83,702.2120000000001,695.3020000000001,656.4068414992229
1680097618732,564.2,15,620,1,621.141357421875,0,0,678.83,702.2120000000001,695.3020000000001,656.4068414992229
1680097633750,566.8,15,622,1,621.13134765625,0,0,681.8199999999999,705.2,698.254,659.3210317155343
1680097648771,566.8,15,620,1,621.5095825195312,0,0,681.8199999999999,704.968,698.058,659.3090317155344
1680097663785,564.2,15,622,1,622.0953979492188,0,0,678.83,702.4440000000002,695.4980000000002,656.4188414992228
1680097678819,566.8,15,617,1,623.672119140625,0,0,681.8199999999999,704.62,697.764,659.2910317155344
1680097693835,566.8,15,620,1,623.8585815429688,0,0,681.8199999999999,704.968,698.058,659.3090317155344
1680097708849,569.4,15,617,1,623.8643798828125,0,0,684.81,707.376,700.52,662.1934216313987
1680097723880,566.8,15,622,1,624.7257080078125,0,0,681.8199999999999,705.2,698.254,659.3210317155343
1680097738975,566.8,15,622,1,625.0686645507812,0,0,681.8199999999999,705.2,698.254,659.3210317155343
1680097754059,564.2,15,617,1,625.2103881835938,0,0,678.83,701.8640000000001,695.0080000000002,656.3888414992228
1680097769189,564.2,15,615,1,624.9923095703125,0,0,678.83,701.6320000000002,694.8120000000001,656.3768414992229
1680097784206,559,15,617,1,624.6087646484375,0,0,672.8499999999999,696.3520000000001,689.4960000000001,650.5850637993695
1680097799258,566.8,15,622,1,624.2357788085938,0,0,681.8199999999999,705.2,698.254,659.3210317155343
1680097814277,566.8,15,617,1,624.7294311523438,0,0,681.8199999999999,704.62,697.764,659.2910317155344
1680097829304,564.2,15,620,1,625.03759765625,0,0,678.83,702.2120000000001,695.3020000000001,656.4068414992229
1680097844324,569.4,15,622,1,625.140869140625,0,0,684.81,707.956,701.01,662.2234216313987
1680097859344,564.2,16,617,1,624.760498046875,0,0,679.83,702.8640000000001,696.3180000000002,657.3888414992228
1680097874355,566.8,15,617,1,624.3748779296875,0,0,681.8199999999999,704.62,697.764,659.2910317155344
1680097889474,566.8,15,622,1,624.6525268554688,0,0,681.8199999999999,705.2,698.254,659.3210317155343
1680097904506,566.8,15,620,1,623.0852661132812,0,0,681.8199999999999,704.968,698.058,659.3090317155344
1680097919516,566.8,15,622,1,622.6353759765625,0,0,681.8199999999999,705.2,698.254,659.3210317155343
1680097934629,561.6,16,622,1,622.329833984375,0,0,676.84,700.6880000000001,694.0520000000001,654.5168518889095
1680097949652,564.2,15,620,1,621.9742431640625,0,0,678.83,702.2120000000001,695.3020000000001,656.4068414992229
1680097964681,564.2,15,620,1,622.0006103515625,0,0,678.83,702.2120000000001,695.3020000000001,656.4068414992229
1680097979696,566.8,15,622,1,623.06103515625,0,0,681.8199999999999,705.2,698.254,659.3210317155343
1680097994727,564.2,15,622,1,622.7454833984375,0,0,678.83,702.4440000000002,695.4980000000002,656.4188414992228
1680098009754,559,15,620,1,622.890869140625,0,0,672.8499999999999,696.7,689.7900000000001,650.6030637993696
1680098024769,564.2,15,620,1,623.4129638671875,0,0,678.83,702.2120000000001,695.3020000000001,656.4068414992229
1680098039838,561.6,15,622,1,625.6492309570312,0,0,675.84,699.6880000000001,692.7420000000001,653.5168518889095
1680098054868,556.4,15,617,1,625.7498168945312,0,0,669.8599999999999,693.596,686.74,647.6834781538238
1680098069924,559,16,620,1,625.3610229492188,0,0,673.8499999999999,697.7,691.1000000000001,651.6030637993696
1680098084948,556.4,16,622,1,626.6353759765625,0,0,670.8599999999999,695.176,688.5400000000001,648.7134781538238
1680098100108,559,16,620,1,626.523193359375,0,0,673.8499999999999,697.7,691.1000000000001,651.6030637993696
1680098115130,559,16,617,1,627.0104370117188,0,0,673.8499999999999,697.3520000000001,690.8060000000002,651.5850637993695
1680098130144,561.6,16,617,1,627.0099487304688,0,0,676.84,700.1080000000001,693.5620000000001,654.4868518889095
1680098145160,561.6,16,620,1,625.6107177734375,0,0,676.84,700.456,693.8560000000001,654.5048518889096
1680098160176,561.6,16,617,1,623.5925903320312,0,0,676.84,700.1080000000001,693.5620000000001,654.4868518889095
1680098175186,561.6,16,622,1,621.8815307617188,0,0,676.84,700.6880000000001,694.0520000000001,654.5168518889095
1680098190209,561.6,16,622,1,621.2567749023438,0,0,676.84,700.6880000000001,694.0520000000001,654.5168518889095
1680098205230,564.2,16,620,1,620.9254150390625,0,0,679.83,703.2120000000001,696.6120000000002,657.4068414992229
1680098220311,564.2,16,620,1,620.794189453125,0,0,679.83,703.2120000000001,696.6120000000002,657.4068414992229
1680098235325,564.2,16,617,1,621.3599853515625,0,0,679.83,702.8640000000001,696.3180000000002,657.3888414992228
1680098250406,561.6,16,615,1,622.7249145507812,0,0,676.84,699.8760000000001,693.3660000000001,654.4748518889096
1680098265416,564.2,16,625,1,624.4180908203125,0,0,679.83,703.7920000000001,697.1020000000002,657.4368414992229
1680098280508,564.2,16,620,1,624.12255859375,0,0,679.83,703.2120000000001,696.6120000000002,657.4068414992229
1680098295521,564.2,16,622,1,625.4595336914062,0,0,679.83,703.4440000000002,696.8080000000002,657.4188414992228
1680098310533,564.2,16,625,1,625.6860961914062,0,0,679.83,703.7920000000001,697.1020000000002,657.4368414992229
1680098325561,564.2,16,622,1,625.3831787109375,0,0,679.83,703.4440000000002,696.8080000000002,657.4188414992228
1680098340598,566.8,16,617,1,625.2304077148438,0,0,682.8199999999999,705.62,699.0740000000001,660.2910317155344
1680098355615,564.2,17,620,1,625.9263305664062,0,0,680.83,704.2120000000001,697.9220000000001,658.4068414992229
1680098370703,564.2,16,615,1,626.2086791992188,0,0,679.83,702.6320000000002,696.1220000000002,657.3768414992229
1680098385721,566.8,16,622,1,624.3690795898438,0,0,682.8199999999999,706.2,699.5640000000001,660.3210317155343
1680098400847,566.8,17,615,1,623.3855590820312,0,0,683.8199999999999,706.388,700.188,661.2790317155344
1680098415866,569.4,16,617,1,622.069091796875,0,0,685.81,708.376,701.83,663.1934216313987
1680098430881,547.5,16,620,1,620.9122314453125,0,0,660.625,685.51,678.9100000000001,638.7706726686348
1680098445904,569.4,16,617,1,620.1514892578125,0,0,685.81,708.376,701.83,663.1934216313987
1680098460988,566.8,16,620,1,621.591796875,0,0,682.8199999999999,705.968,699.368,660.3090317155344
1680098476004,566.8,16,622,1,621.1492919921875,0,0,682.8199999999999,706.2,699.5640000000001,660.3210317155343
1680098491074,566.8,16,617,1,621.4795532226562,0,0,682.8199999999999,705.62,699.0740000000001,660.2910317155344
1680098506084,547.5,16,622,1,620.8026733398438,0,0,660.625,685.7420000000001,679.1060000000001,638.7826726686347
1680098521185,550,16,615,1,620.9459228515625,0,0,663.5,687.58,681.07,641.5299818949849
1680098536210,572,16,620,1,622.7228393554688,0,0,688.8,711.48,704.8800000000001,666.1140103485867
1680098551309,566.8,16,622,1,624.0371704101562,0,0,682.8199999999999,706.2,699.5640000000001,660.3210317155343
1680098566334,572,16,622,1,624.8331909179688,0,0,688.8,711.7120000000001,705.0760000000001,666.1260103485866
1680098581344,572,16,622,1,624.4249267578125,0,0,688.8,711.7120000000001,705.0760000000001,666.1260103485866
1680098596355,550,16,622,1,625.1845703125,0,0,663.5,688.392,681.7560000000001,641.5719818949848
1680098611418,569.4,16,620,1,623.9302368164062,0,0,685.81,708.7239999999999,702.124,663.2114216313987
1680098626450,566.8,16,615,1,624.199951171875,0,0,682.8199999999999,705.388,698.878,660.2790317155344
1680098641463,566.8,16,620,1,624.5276489257812,0,0,682.8199999999999,705.968,699.368,660.3090317155344
1680098656483,569.4,16,620,1,623.665771484375,0,0,685.81,708.7239999999999,702.124,663.2114216313987
1680098671609,566.8,16,620,1,623.591552734375,0,0,682.8199999999999,705.968,699.368,660.3090317155344
1680098686623,569.4,16,617,1,623.3123168945312,0,0,685.81,708.376,701.83,663.1934216313987
1680098701752,572,16,622,1,621.8952026367188,0,0,688.8,711.7120000000001,705.0760000000001,666.1260103485866
1680098716773,566.8,16,620,1,621.1329345703125,0,0,682.8199999999999,705.968,699.368,660.3090317155344
1680098731897,566.8,16,625,1,620.62353515625,0,0,682.8199999999999,706.548,699.8580000000001,660.3390317155344
1680098746916,566.8,16,622,1,621.4037475585938,0,0,682.8199999999999,706.2,699.5640000000001,660.3210317155343
1680098761932,564.2,16,622,1,621.7177124023438,0,0,679.83,703.4440000000002,696.8080000000002,657.4188414992228
1680098776951,566.8,16,620,1,621.4306030273438,0,0,682.8199999999999,705.968,699.368,660.3090317155344
1680098791962,566.8,16,617,1,621.3510131835938,0,0,682.8199999999999,705.62,699.0740000000001,660.2910317155344
1680098806977,564.2,16,620,1,622.86767578125,0,0,679.83,703.2120000000001,696.6120000000002,657.4068414992229
1680098822052,566.8,16,617,1,623.4893188476562,0,0,682.8199999999999,705.62,699.0740000000001,660.2910317155344
1680098837061,566.8,16,622,1,624.349609375,0,0,682.8199999999999,706.2,699.5640000000001,660.3210317155343
1680098852079,566.8,16,620,1,624.697265625,0,0,682.8199999999999,705.968,699.368,660.3090317155344
1680098867100,566.8,16,617,1,624.4776000976562,0,0,682.8199999999999,705.62,699.0740000000001,660.2910317155344
1680098882285,564.2,16,620,1,624.3090209960938,0,0,679.83,703.2120000000001,696.6120000000002,657.4068414992229
1680098897302,566.8,16,615,1,623.2532958984375,0,0,682.8199999999999,705.388,698.878,660.2790317155344
1680098912324,572,16,622,1,621.9910888671875,0,0,688.8,711.7120000000001,705.0760000000001,666.1260103485866
1680098927345,550,16,620,1,622.1865234375,0,0,663.5,688.16,681.5600000000001,641.5599818949848
1680098942360,566.8,16,622,1,621.374755859375,0,0,682.8199999999999,706.2,699.5640000000001,660.3210317155343
1680098957478,564.2,16,622,1,622.4962768554688,0,0,679.83,703.4440000000002,696.8080000000002,657.4188414992228
1680098972488,566.8,16,622,1,623.02783203125,0,0,682.8199999999999,706.2,699.5640000000001,660.3210317155343
1680098987525,564.2,16,617,1,623.8875732421875,0,0,679.83,702.8640000000001,696.3180000000002,657.3888414992228
1680099002545,564.2,16,620,1,623.4492797851562,0,0,679.83,703.2120000000001,696.6120000000002,657.4068414992229
1680099017564,561.6,16,620,1,624.2136840820312,0,0,676.84,700.456,693.8560000000001,654.5048518889096
1680099032600,564.2,16,620,1,623.9102172851562,0,0,679.83,703.2120000000001,696.6120000000002,657.4068414992229
1680099047755,564.2,16,620,1,623.93603515625,0,0,679.83,703.2120000000001,696.6120000000002,657.4068414992229
1680099062791,564.2,16,617,1,623.531494140625,0,0,679.83,702.8640000000001,696.3180000000002,657.3888414992228
1680099077815,564.2,16,625,1,623.7279663085938,0,0,679.83,703.7920000000001,697.1020000000002,657.4368414992229
1680099092928,566.8,17,620,1,623.3054809570312,0,0,683.8199999999999,706.968,700.678,661.3090317155344
1680099107954,566.8,16,607,1,623.9950561523438,0,0,682.8199999999999,704.46,698.094,660.2310317155344
1680099123062,564.2,16,622,1,532.023681640625,0,0,679.83,703.4440000000002,696.8080000000002,657.4188414992228
1680099138073,416.1,16,620,1,477.531494140625,0,0,509.515,546.226,539.6260000000001,492.4571684061312
1680099153190,412.3,16,622,1,473.6294860839844,0,0,505.145,542.4300000000001,535.7940000000001,488.2472701035214
1680099168225,416.1,16,622,1,472.9283142089844,0,0,509.515,546.4580000000001,539.8220000000001,492.4691684061312
1680099183257,416.1,16,622,1,472.04541015625,0,0,509.515,546.4580000000001,539.8220000000001,492.4691684061312
1680099198405,418,16,622,1,472.33673095703125,0,0,511.7,548.4720000000001,541.8360000000001,494.5803347780694
1680099213417,416.1,17,617,1,472.850341796875,0,0,510.515,546.878,540.642,493.43916840613116
1680099228556,416.1,16,620,1,473.197509765625,0,0,509.515,546.226,539.6260000000001,492.4571684061312
1680099243592,414.2,16,615,1,474.509765625,0,0,507.3299999999999,543.6320000000001,537.1220000000001,490.3161466301761
1680099258649,412.3,16,622,1,475.4848937988281,0,0,505.145,542.4300000000001,535.7940000000001,488.2472701035214
1680099273708,414.2,16,622,1,475.9574279785156,0,0,507.3299999999999,544.444,537.8080000000001,490.3581466301761
1680099288725,416.1,16,620,1,476.4942321777344,0,0,509.515,546.226,539.6260000000001,492.4571684061312
1680099303851,416.1,16,625,1,476.72601318359375,0,0,509.515,546.806,540.1160000000001,492.48716840613116
1680099318863,414.2,16,620,1,477.0937194824219,0,0,507.3299999999999,544.212,537.6120000000001,490.3461466301761
1680099333878,414.2,16,617,1,476.4768371582031,0,0,507.3299999999999,543.864,537.3180000000001,490.3281466301761
1680099348894,414.2,17,620,1,476.7455139160156,0,0,508.3299999999999,545.212,538.922,491.3461466301761
1680099363921,414.2,16,617,1,475.6955871582031,0,0,507.3299999999999,543.864,537.3180000000001,490.3281466301761
1680099379105,414.2,16,622,1,476.0169372558594,0,0,507.3299999999999,544.444,537.8080000000001,490.3581466301761
1680099394238,414.2,17,620,1,475.73931884765625,0,0,508.3299999999999,545.212,538.922,491.3461466301761
1680099409269,432,16,617,1,475.5101623535156,0,0,527.8,562.732,556.186,510.1106941063579
1680099424356,430,16,620,1,476.1871032714844,0,0,525.5,560.96,554.3600000000001,507.9053166841331
1680099439374,430,16,617,1,475.48541259765625,0,0,525.5,560.6120000000001,554.066,507.88731668413305
1680099454392,410.4,16,620,1,475.12139892578125,0,0,502.9599999999999,540.184,533.5840000000001,486.12453948546016
1680099469411,410.4,16,620,1,474.38861083984375,0,0,502.9599999999999,540.184,533.5840000000001,486.12453948546016
1680099484425,412.3,16,622,1,473.60052490234375,0,0,505.145,542.4300000000001,535.7940000000001,488.2472701035214
1680099499447,412.3,16,620,1,473.9666442871094,0,0,505.145,542.1980000000001,535.5980000000001,488.2352701035214
1680099514466,410.4,15,622,1,473.2022705078125,0,0,501.9599999999999,539.4159999999999,532.47,485.13653948546016
1680099529483,412.3,15,617,1,474.02880859375,0,0,504.145,540.85,533.994,487.21727010352134
1680099544617,412.3,15,622,1,473.9308166503906,0,0,504.145,541.4300000000001,534.484,487.2472701035214
1680099559641,412.3,15,622,1,473.6784973144531,0,0,504.145,541.4300000000001,534.484,487.2472701035214
1680099574654,412.3,15,617,1,473.09375,0,0,504.145,540.85,533.994,487.21727010352134
1680099589679,412.3,15,620,1,473.2243957519531,0,0,504.145,541.1980000000001,534.288,487.2352701035214
1680099604689,414.2,15,620,1,472.6744079589844,0,0,506.3299999999999,543.212,536.302,489.3461466301761
1680099619699,414.2,15,620,1,475.1445617675781,0,0,506.3299999999999,543.212,536.302,489.3461466301761
1680099634725,438,15,622,1,480.7850036621094,0,0,533.7,568.672,561.726,515.8117500184889
1680099649740,438,15,620,1,487.7540588378906,0,0,533.7,568.44,561.5300000000001,515.7997500184889
1680099664967,438,15,610,1,491.7919616699219,0,0,533.7,567.2800000000001,560.5500000000001,515.7397500184888
1680099680006,436,15,622,1,491.221435546875,0,0,531.4,566.552,559.606,513.5879114712541
1680099695018,434,15,625,1,488.72021484375,0,0,529.0999999999999,564.78,557.78,511.3822259357014
1680099710041,432,15,625,1,485.7948913574219,0,0,526.8,562.6600000000001,555.6600000000001,509.1586941063579
1680099725063,434,15,617,1,483.1113586425781,0,0,529.0999999999999,563.8520000000001,556.996,511.3342259357014
1680099740075,432,15,615,1,481.72113037109375,0,0,526.8,561.5,554.6800000000001,509.0986941063579
1680099755097,432,15,625,1,480.0986022949219,0,0,526.8,562.6600000000001,555.6600000000001,509.1586941063579
1680099770116,432,15,620,1,479.47222900390625,0,0,526.8,562.08,555.1700000000001,509.12869410635795
1680099785121,434,15,620,1,480.0101013183594,0,0,529.0999999999999,564.2,557.2900000000001,511.3522259357014
1680099800133,434,15,620,1,481.6068115234375,0,0,529.0999999999999,564.2,557.2900000000001,511.3522259357014
1680099815155,434,15,617,1,480.8087158203125,0,0,529.0999999999999,563.8520000000001,556.996,511.3342259357014
1680099830174,434,15,622,1,480.8092346191406,0,0,529.0999999999999,564.432,557.486,511.3642259357014
1680099845189,434,15,617,1,480.01324462890625,0,0,529.0999999999999,563.8520000000001,556.996,511.3342259357014
1680099860209,432,15,622,1,479.19989013671875,0,0,526.8,562.312,555.366,509.14069410635796
1680099875233,434,15,615,1,477.4867248535156,0,0,529.0999999999999,563.62,556.8000000000001,511.3222259357014
1680099890306,412.3,15,622,1,475.7451171875,0,0,504.145,541.4300000000001,534.484,487.2472701035214
1680099905421,412.3,15,622,1,475.2504577636719,0,0,504.145,541.4300000000001,534.484,487.2472701035214
1680099920447,412.3,15,610,1,473.6384582519531,0,0,504.145,540.038,533.308,487.17527010352137
1680099935474,414.2,15,615,1,473.7432861328125,0,0,506.3299999999999,542.6320000000001,535.812,489.3161466301761
1680099950484,414.2,15,615,1,474.04620361328125,0,0,506.3299999999999,542.6320000000001,535.812,489.3161466301761
1680099965507,412.3,15,625,1,475.05133056640625,0,0,504.145,541.778,534.778,487.26527010352135
1680099980582,412.3,15,622,1,475.6945495605469,0,0,504.145,541.4300000000001,534.484,487.2472701035214
1680099995602,434,15,625,1,476.0785827636719,0,0,529.0999999999999,564.78,557.78,511.3822259357014
1680100010616,432,15,622,1,476.9341125488281,0,0,526.8,562.312,555.366,509.14069410635796
1680100025625,430,15,622,1,477.58154296875,0,0,524.5,560.192,553.246,506.9173166841331
1680100040658,432,15,625,1,478.4460144042969,0,0,526.8,562.6600000000001,555.6600000000001,509.1586941063579
1680100055673,432,15,625,1,478.75421142578125,0,0,526.8,562.6600000000001,555.6600000000001,509.1586941063579
1680100070703,432,15,627,1,479.6344909667969,0,0,526.8,562.892,555.856,509.1706941063579
