"time","hp1PowerInput","circulatingPumpDutyCycle","getFanSpeed","getCirculatingPumpRelay","externalElectricityMeterPower","bottomPlateHeaterEnable","compressorCrankcaseHeaterEnable","ModelLuke","Model1","Model2","Model3"
1680371869642,288.6,32,617,1,350.29296875,0,0,378.89,426.72800000000007,425.14200000000005,364.01300000000003
1680371884651,287.3,32,612,1,349.134033203125,0,0,377.395,424.77000000000004,423.274,362.58400000000006
1680371899662,288.6,31,615,1,348.9006652832031,0,0,377.89,425.4960000000001,423.636,363.00300000000004
1680371914672,288.6,31,625,1,347.651611328125,0,0,377.89,426.65600000000006,424.61600000000004,363.05300000000005
1680371929710,288.6,31,620,1,348.31591796875,0,0,377.89,426.0760000000001,424.12600000000003,363.0280000000001
1680371944722,289.9,32,620,1,348.005615234375,0,0,380.38499999999993,428.454,426.81399999999996,365.432
1680371959736,289.9,31,615,1,347.93609619140625,0,0,379.38499999999993,426.874,425.01399999999995,364.407
1680371974749,288.6,31,620,1,347.7738342285156,0,0,377.89,426.0760000000001,424.12600000000003,363.0280000000001
1680371989816,289.9,32,627,1,349.4674987792969,0,0,380.38499999999993,429.26599999999996,427.5,365.467
1680372004828,289.9,32,622,1,349.47222900390625,0,0,380.38499999999993,428.686,427.01,365.442
1680372019842,287.3,32,620,1,349.6002502441406,0,0,377.395,425.69800000000004,424.058,362.6240000000001
1680372034857,288.6,32,617,1,350.4768371582031,0,0,378.89,426.72800000000007,425.14200000000005,364.01300000000003
1680372049879,289.9,32,620,1,349.69927978515625,0,0,380.38499999999993,428.454,426.81399999999996,365.432
1680372064894,309.4,31,620,1,351.1880187988281,0,0,401.80999999999995,448.124,446.174,385.492
1680372079907,289.9,32,620,1,351.16851806640625,0,0,380.38499999999993,428.454,426.81399999999996,365.432
1680372094916,288.6,32,620,1,351.8338623046875,0,0,378.89,427.0760000000001,425.43600000000004,364.0280000000001
1680372109936,287.3,31,622,1,352.1072692871094,0,0,376.395,424.93,422.944,361.63400000000007
1680372124972,289.9,32,625,1,352.4228210449219,0,0,380.38499999999993,429.034,427.304,365.457
1680372139982,289.9,32,620,1,351.3634338378906,0,0,380.38499999999993,428.454,426.81399999999996,365.432
1680372154994,289.9,31,622,1,351.5994567871094,0,0,379.38499999999993,427.686,425.7,364.442
1680372170011,289.9,31,622,1,351.45721435546875,0,0,379.38499999999993,427.686,425.7,364.442
1680372185026,310.8,31,617,1,351.2027587890625,0,0,403.41999999999996,449.26000000000005,447.36400000000003,386.98900000000003
1680372200039,309.4,31,615,1,351.9692687988281,0,0,401.80999999999995,447.544,445.68399999999997,385.467
1680372215052,288.6,32,615,1,350.6580505371094,0,0,378.89,426.4960000000001,424.946,364.00300000000004
1680372230066,288.6,31,622,1,351.17431640625,0,0,377.89,426.30800000000005,424.32200000000006,363.03800000000007
1680372245088,287.3,32,620,1,350.2392578125,0,0,377.395,425.69800000000004,424.058,362.6240000000001
1680372260100,288.6,32,612,1,349.888916015625,0,0,378.89,426.1480000000001,424.65200000000004,363.98800000000006
1680372275112,288.6,32,625,1,349.4042663574219,0,0,378.89,427.65600000000006,425.92600000000004,364.05300000000005
1680372290124,288.6,32,622,1,348.6388244628906,0,0,378.89,427.30800000000005,425.63200000000006,364.03800000000007
1680372305153,288.6,31,617,1,348.7505187988281,0,0,377.89,425.72800000000007,423.83200000000005,363.01300000000003
1680372320163,287.3,32,622,1,348.8400573730469,0,0,377.395,425.93,424.254,362.63400000000007
1680372335176,288.6,31,620,1,348.5677185058594,0,0,377.89,426.0760000000001,424.12600000000003,363.0280000000001
1680372350191,289.9,32,620,1,348.512939453125,0,0,380.38499999999993,428.454,426.81399999999996,365.432
1680372365213,289.9,31,620,1,349.72772216796875,0,0,379.38499999999993,427.454,425.50399999999996,364.432
1680372380248,289.9,31,622,1,347.5894470214844,0,0,379.38499999999993,427.686,425.7,364.442
1680372395267,288.6,31,625,1,348.0593566894531,0,0,377.89,426.65600000000006,424.61600000000004,363.05300000000005
1680372410279,287.3,31,620,1,348.7568359375,0,0,376.395,424.69800000000004,422.748,361.6240000000001
1680372425312,288.6,31,612,1,349.7998962402344,0,0,377.89,425.1480000000001,423.34200000000004,362.98800000000006
1680372440388,288.6,31,612,1,349.65081787109375,0,0,377.89,425.1480000000001,423.34200000000004,362.98800000000006
1680372455400,289.9,32,620,1,350.00323486328125,0,0,380.38499999999993,428.454,426.81399999999996,365.432
1680372470408,287.3,31,617,1,349.6913757324219,0,0,376.395,424.35,422.454,361.60900000000004
1680372485454,309.4,31,620,1,349.4601135253906,0,0,401.80999999999995,448.124,446.174,385.492
1680372500464,308,32,617,1,350.119140625,0,0,401.2,447.29200000000003,445.706,384.96500000000003
1680372515472,284.7,31,622,1,351.26123046875,0,0,373.405,422.174,420.188,358.826
1680372530486,309.4,32,622,1,350.80450439453125,0,0,402.80999999999995,449.356,447.68,386.502
1680372545500,309.4,31,622,1,350.8956298828125,0,0,401.80999999999995,448.356,446.37,385.502
1680372560555,287.3,32,615,1,350.8208312988281,0,0,377.395,425.11800000000005,423.568,362.59900000000005
1680372575567,308,32,622,1,352.4418029785156,0,0,401.2,447.872,446.196,384.99000000000007
1680372590585,309.4,32,620,1,352.27850341796875,0,0,402.80999999999995,449.124,447.484,386.492
1680372605599,308,31,620,1,351.8523254394531,0,0,400.2,446.64000000000004,444.69,383.9800000000001
1680372620651,306.6,32,617,1,351.7906799316406,0,0,399.59,445.80800000000005,444.22200000000004,383.45300000000003
1680372635664,309.4,31,612,1,352.88482666015625,0,0,401.80999999999995,447.196,445.39,385.452
1680372650676,309.4,31,615,1,351.5151672363281,0,0,401.80999999999995,447.544,445.68399999999997,385.467
1680372665941,306.6,31,620,1,351.08740234375,0,0,398.59,445.15600000000006,443.206,382.4680000000001
1680372680964,288.6,31,620,1,350.6095886230469,0,0,377.89,426.0760000000001,424.12600000000003,363.0280000000001
1680372695975,287.3,31,620,1,350.122314453125,0,0,376.395,424.69800000000004,422.748,361.6240000000001
1680372710985,308,32,620,1,350.6617431640625,0,0,401.2,447.64000000000004,446,384.9800000000001
1680372725996,286,31,620,1,350.0011291503906,0,0,374.9,423.32000000000005,421.37,360.22
1680372741021,308,32,622,1,348.57403564453125,0,0,401.2,447.872,446.196,384.99000000000007
1680372756031,306.6,32,620,1,348.19525146484375,0,0,399.59,446.15600000000006,444.516,383.4680000000001
1680372771040,288.6,31,620,1,348.25689697265625,0,0,377.89,426.0760000000001,424.12600000000003,363.0280000000001
1680372786052,288.6,31,625,1,348.5882568359375,0,0,377.89,426.65600000000006,424.61600000000004,363.05300000000005
1680372801078,308,31,625,1,347.9771728515625,0,0,400.2,447.22,445.18,384.00500000000005
1680372816209,286,32,620,1,349.07080078125,0,0,375.9,424.32000000000005,422.68,361.22
1680372831216,284.7,32,620,1,348.9854736328125,0,0,374.405,422.942,421.30199999999996,359.81600000000003
1680372846225,503.7,32,620,1,426.1116027832031,0,0,626.255,655.082,653.442,596.336
1680372861241,669,31,615,1,740.6375122070312,0,0,815.3499999999999,828.72,826.86,773.8350000000002
1680372876269,688.2,32,630,1,751.0233764648438,0,0,838.43,851.8120000000001,849.9920000000001,795.6460000000001
1680372891285,685.1,32,650,1,769.115234375,0,0,834.865,850.846,848.666,792.3980000000001
1680372906296,688.2,31,665,1,770.8252563476562,0,0,837.43,854.8720000000001,852.1120000000001,794.8210000000001
1680372921307,688.2,31,670,1,775.9615478515625,0,0,837.43,855.4520000000001,852.6020000000001,794.8460000000001
1680372936349,375.7,32,675,1,369.70819091796875,0,0,479.05499999999995,525.782,523.152,458.37100000000004
1680372951361,312.2,32,672,1,364.560302734375,0,0,406.03,458.124,455.548,389.776
1680372966371,312.2,31,657,1,367.55517578125,0,0,405.03,455.384,452.768,388.701
1680372981380,310.8,31,645,1,360.8058166503906,0,0,403.41999999999996,452.50800000000004,450.108,387.1290000000001
1680372996408,309.4,32,622,1,357.5201416015625,0,0,402.80999999999995,449.356,447.68,386.502
1680373011422,309.4,32,632,1,355.7121887207031,0,0,402.80999999999995,450.516,448.65999999999997,386.552
1680373026432,309.4,31,625,1,354.2924499511719,0,0,401.80999999999995,448.704,446.664,385.517
1680373041446,288.6,32,627,1,354.262939453125,0,0,378.89,427.88800000000003,426.12200000000007,364.06300000000005
1680373056468,291.2,31,625,1,352.5977478027344,0,0,380.87999999999994,429.41200000000003,427.372,365.861
1680373071485,312.2,32,617,1,351.9434509277344,0,0,406.03,451.744,450.158,389.501
1680373086496,289.9,32,620,1,353.0523681640625,0,0,380.38499999999993,428.454,426.81399999999996,365.432
1680373101505,291.2,31,622,1,353.1914367675781,0,0,380.87999999999994,429.064,427.07800000000003,365.846
1680373116551,310.8,31,617,1,351.9919128417969,0,0,403.41999999999996,449.26000000000005,447.36400000000003,386.98900000000003
1680373131600,289.9,31,620,1,352.7146911621094,0,0,379.38499999999993,427.454,425.50399999999996,364.432
1680373146612,288.6,32,622,1,352.50555419921875,0,0,378.89,427.30800000000005,425.63200000000006,364.03800000000007
1680373161632,397.8,32,625,1,392.3058166503906,0,0,504.46999999999997,543.408,541.678,481.98900000000003
1680373176644,333,33,615,1,457.35400390625,0,0,430.95,474.56000000000006,473.32,412.95500000000004
1680373191989,313.6,33,620,1,357.0302429199219,0,0,408.64,454.5760000000001,453.24600000000004,392.0280000000001
1680373206999,419.9,32,622,1,456.27880859375,0,0,529.885,566.486,564.8100000000001,505.84200000000004
1680373222010,421.8,32,622,1,470.0203857421875,0,0,532.0699999999999,568.5000000000001,566.8240000000001,507.89400000000006
1680373237020,423.7,32,622,1,476.27191162109375,0,0,534.2549999999999,570.514,568.8380000000001,509.946
1680373252041,423.7,32,620,1,486.0688171386719,0,0,534.2549999999999,570.282,568.642,509.93600000000004
1680373267068,446,32,630,1,488.9419860839844,0,0,559.9,595.08,593.26,534.0699999999999
1680373282081,440,32,610,1,491.15875244140625,0,0,553,586.4000000000001,584.94,527.49
1680373297094,446,32,610,1,492.2518615722656,0,0,559.9,592.7600000000001,591.3000000000001,533.97
1680373312115,446,32,615,1,490.7757873535156,0,0,559.9,593.34,591.7900000000001,533.995
1680373327134,446,32,615,1,490.6256408691406,0,0,559.9,593.34,591.7900000000001,533.995
1680373342148,423.7,32,620,1,486.8901062011719,0,0,534.2549999999999,570.282,568.642,509.93600000000004
1680373357162,425.6,31,615,1,485.0204772949219,0,0,535.44,570.716,568.856,510.9630000000001
1680373372183,334.5,32,617,1,368.23577880859375,0,0,431.67499999999995,475.382,473.796,413.58500000000004
1680373387200,312.2,32,617,1,363.0346984863281,0,0,406.03,451.744,450.158,389.501
1680373402215,310.8,32,620,1,359.5030212402344,0,0,404.41999999999996,450.60800000000006,448.968,388.0040000000001
1680373417225,313.6,32,617,1,354.1296691894531,0,0,407.64,453.22800000000007,451.64200000000005,391.01300000000003
1680373432246,289.9,32,622,1,352.38226318359375,0,0,380.38499999999993,428.686,427.01,365.442
1680373447263,289.9,32,617,1,351.07159423828125,0,0,380.38499999999993,428.106,426.52,365.417
1680373462273,287.3,32,617,1,349.5644226074219,0,0,377.395,425.35,423.764,362.60900000000004
1680373477285,287.3,31,620,1,350.05224609375,0,0,376.395,424.69800000000004,422.748,361.6240000000001
1680373492302,288.6,31,612,1,350.3825378417969,0,0,377.89,425.1480000000001,423.34200000000004,362.98800000000006
1680373507341,287.3,31,620,1,350.42626953125,0,0,376.395,424.69800000000004,422.748,361.6240000000001
1680373522355,310.8,32,620,1,351.0126037597656,0,0,404.41999999999996,450.60800000000006,448.968,388.0040000000001
1680373537370,309.4,32,622,1,352.7447204589844,0,0,402.80999999999995,449.356,447.68,386.502
1680373552391,309.4,32,620,1,353.4795837402344,0,0,402.80999999999995,449.124,447.484,386.492
1680373567401,288.6,32,617,1,352.7236328125,0,0,378.89,426.72800000000007,425.14200000000005,364.01300000000003
1680373582412,309.4,32,622,1,353.5096130371094,0,0,402.80999999999995,449.356,447.68,386.502
1680373597425,330,31,620,1,353.85308837890625,0,0,425.49999999999994,469.96000000000004,468.01,407.74000000000007
1680373612442,419.9,32,637,1,458.452392578125,0,0,529.885,568.226,566.28,505.91700000000003
1680373627461,418,31,627,1,462.28802490234375,0,0,526.7,564.052,561.9760000000001,502.81500000000005
1680373642487,418,31,625,1,465.130615234375,0,0,526.7,563.82,561.7800000000001,502.80500000000006
1680373658290,418,31,622,1,467.4764709472656,0,0,526.7,563.4720000000001,561.4860000000001,502.7900000000001
1680373673301,418,31,625,1,469.183837890625,0,0,526.7,563.82,561.7800000000001,502.80500000000006
1680373688333,421.8,32,610,1,472.21661376953125,0,0,532.0699999999999,567.1080000000001,565.648,507.83400000000006
1680373703356,419.9,32,617,1,474.1252136230469,0,0,529.885,565.906,564.32,505.817
1680373718369,421.8,31,622,1,476.0085144042969,0,0,531.0699999999999,567.5000000000001,565.5140000000001,506.89400000000006
1680373733389,423.7,31,617,1,473.2386169433594,0,0,533.2549999999999,568.934,567.038,508.921
1680373748412,421.8,31,620,1,474.0783386230469,0,0,531.0699999999999,567.268,565.3180000000001,506.88400000000007
1680373763426,423.7,31,620,1,469.5325622558594,0,0,533.2549999999999,569.282,567.332,508.93600000000004
1680373778438,423.7,31,620,1,467.58447265625,0,0,533.2549999999999,569.282,567.332,508.93600000000004
1680373793450,423.7,32,625,1,466.0040588378906,0,0,534.2549999999999,570.8620000000001,569.1320000000001,509.961
1680373808464,421.8,31,612,1,464.38519287109375,0,0,531.0699999999999,566.34,564.5340000000001,506.84400000000005
1680373823488,421.8,31,622,1,462.0356750488281,0,0,531.0699999999999,567.5000000000001,565.5140000000001,506.89400000000006
1680373838502,419.9,31,622,1,462.1089172363281,0,0,528.885,565.486,563.5,504.84200000000004
1680373853515,421.8,31,622,1,460.19189453125,0,0,531.0699999999999,567.5000000000001,565.5140000000001,506.89400000000006
1680373868526,418,31,622,1,460.3451843261719,0,0,526.7,563.4720000000001,561.4860000000001,502.7900000000001
1680373883544,418,31,622,1,459.30316162109375,0,0,526.7,563.4720000000001,561.4860000000001,502.7900000000001
1680373898555,421.8,31,620,1,459.32159423828125,0,0,531.0699999999999,567.268,565.3180000000001,506.88400000000007
1680373913565,399.6,31,622,1,459.26153564453125,0,0,505.53999999999996,543.9680000000001,541.9820000000001,482.91800000000006
1680373928578,421.8,31,617,1,460.0670166015625,0,0,531.0699999999999,566.9200000000001,565.0240000000001,506.869
1680373943608,421.8,31,620,1,459.3210754394531,0,0,531.0699999999999,567.268,565.3180000000001,506.88400000000007
1680373958621,421.8,32,622,1,460.4521179199219,0,0,532.0699999999999,568.5000000000001,566.8240000000001,507.89400000000006
1680373973631,419.9,31,622,1,461.14697265625,0,0,528.885,565.486,563.5,504.84200000000004
1680373988649,421.8,31,617,1,463.1066589355469,0,0,531.0699999999999,566.9200000000001,565.0240000000001,506.869
1680374003661,421.8,31,625,1,463.7830810546875,0,0,531.0699999999999,567.8480000000001,565.8080000000001,506.90900000000005
1680374018684,419.9,31,620,1,464.5564270019531,0,0,528.885,565.254,563.304,504.83200000000005
1680374033701,419.9,32,622,1,464.8077087402344,0,0,529.885,566.486,564.8100000000001,505.84200000000004
1680374048714,423.7,31,620,1,465.36505126953125,0,0,533.2549999999999,569.282,567.332,508.93600000000004
1680374063733,423.7,31,622,1,465.333984375,0,0,533.2549999999999,569.514,567.528,508.946
1680374078766,423.7,31,625,1,465.5199279785156,0,0,533.2549999999999,569.8620000000001,567.822,508.961
1680374093778,423.7,32,622,1,466.1658020019531,0,0,534.2549999999999,570.514,568.8380000000001,509.946
1680374108795,423.7,32,622,1,467.4027099609375,0,0,534.2549999999999,570.514,568.8380000000001,509.946
1680374123809,421.8,32,620,1,467.267333984375,0,0,532.0699999999999,568.268,566.628,507.88400000000007
1680374138829,421.8,32,622,1,470.1710510253906,0,0,532.0699999999999,568.5000000000001,566.8240000000001,507.89400000000006
1680374153840,421.8,32,625,1,467.5196533203125,0,0,532.0699999999999,568.8480000000001,567.118,507.90900000000005
1680374168851,419.9,32,620,1,466.7979431152344,0,0,529.885,566.254,564.614,505.83200000000005
1680374183868,419.9,31,625,1,467.15460205078125,0,0,528.885,565.8340000000001,563.794,504.857
1680374199068,419.9,32,622,1,466.4765930175781,0,0,529.885,566.486,564.8100000000001,505.84200000000004
1680374214083,419.9,32,607,1,466.820068359375,0,0,529.885,564.746,563.34,505.76700000000005
1680374229094,419.9,32,610,1,464.38836669921875,0,0,529.885,565.094,563.634,505.78200000000004
1680374244108,419.9,32,610,1,464.8235168457031,0,0,529.885,565.094,563.634,505.78200000000004
1680374259134,418,31,610,1,465.1806640625,0,0,526.7,562.08,560.3100000000001,502.7300000000001
1680374274142,419.9,31,615,1,466.0224914550781,0,0,528.885,564.674,562.814,504.807
1680374289153,419.9,31,617,1,464.7334289550781,0,0,528.885,564.906,563.01,504.817
1680374304164,419.9,32,637,1,468.4173278808594,0,0,529.885,568.226,566.28,505.91700000000003
1680374319349,423.7,31,635,1,467.7635803222656,0,0,533.2549999999999,571.022,568.802,509.011
